"League","Season","SourceFile","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","HST","AST","Referee","Attendance","Stadium","Source","station_id","temp_mean","temp_max","temp_min","precip_mm","sunshine_h","capacity","fill_rate","avg_price","price_type"
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-01","Werder Bremen","Duisburg",1,5,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Dresden","Hamburg",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Duisburg","Bayern Munich",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Freiburg","M'Gladbach",3,3,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Karlsruhe","Kaiserslautern",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","RB Leipzig","Wattenscheid",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Leverkusen","FC Koln",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Nurnberg","Werder Bremen",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Schalke 04","Ein Frankfurt",1,3,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-04","Stuttgart","Dortmund",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Chemnitz","Wolfsburg",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","CZ Jena","Homburg",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Hannover","Bochum",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Hansa Rostock","Hertha",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Mainz","Wuppertaler",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Meppen","Mannheim",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","RW Essen","F Koln",3,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Saarbrucken","Munich 1860",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","Stuttgarter K","Uerdingen",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-04","TB Berlin","St Pauli",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Dortmund","RB Leipzig",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Ein Frankfurt","Freiburg",3,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","FC Koln","Dresden",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Hamburg","Stuttgart",3,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Kaiserslautern","Schalke 04",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","M'Gladbach","Leverkusen",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Nurnberg","Karlsruhe",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Wattenscheid","Duisburg",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-08","Werder Bremen","Bayern Munich",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Bayern Munich","Wattenscheid",3,3,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Dresden","M'Gladbach",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Duisburg","Dortmund",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Freiburg","Kaiserslautern",2,3,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Karlsruhe","Werder Bremen",0,3,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","RB Leipzig","Hamburg",1,4,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Leverkusen","Ein Frankfurt",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Schalke 04","Nurnberg",1,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-18","Stuttgart","FC Koln",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Bochum","Saarbrucken",4,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","F Koln","Stuttgarter K",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Hertha","RW Essen",3,4,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Homburg","Chemnitz",4,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Mannheim","Hansa Rostock",3,3,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Munich 1860","CZ Jena",2,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","St Pauli","Mainz",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Uerdingen","TB Berlin",3,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Wolfsburg","Meppen",3,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-18","Wuppertaler","Hannover",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Dortmund","Bayern Munich",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Ein Frankfurt","Dresden",3,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","FC Koln","RB Leipzig",3,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Hamburg","Duisburg",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Kaiserslautern","Leverkusen",3,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Karlsruhe","Schalke 04",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","M'Gladbach","Stuttgart",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Nurnberg","Freiburg",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-09-25","Werder Bremen","Wattenscheid",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","CZ Jena","Chemnitz",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Hannover","St Pauli",4,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Hansa Rostock","Wolfsburg",2,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Mainz","Uerdingen",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Meppen","Homburg",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Munich 1860","Bochum",4,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","RW Essen","Mannheim",2,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Saarbrucken","Wuppertaler",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","Stuttgarter K","Hertha",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-09-25","TB Berlin","F Koln",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Bayern Munich","Hamburg",4,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Dresden","Kaiserslautern",3,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Duisburg","FC Koln",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Freiburg","Karlsruhe",3,3,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","RB Leipzig","M'Gladbach",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Leverkusen","Nurnberg",4,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Schalke 04","Werder Bremen",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Stuttgart","Ein Frankfurt",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-02","Wattenscheid","Dortmund",1,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Bochum","CZ Jena",3,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Chemnitz","Meppen",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","F Koln","Mainz",1,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Hertha","TB Berlin",3,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Homburg","Hansa Rostock",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Mannheim","Stuttgarter K",0,1,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","St Pauli","Saarbrucken",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Uerdingen","Hannover",3,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Wolfsburg","RW Essen",2,2,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-02","Wuppertaler","Munich 1860",5,2,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Ein Frankfurt","RB Leipzig",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","FC Koln","Bayern Munich",0,4,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Hamburg","Wattenscheid",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Kaiserslautern","Stuttgart",5,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Karlsruhe","Leverkusen",2,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","M'Gladbach","Duisburg",4,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Nurnberg","Dresden",3,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Schalke 04","Freiburg",1,3,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 1","1993/94","D1.csv","D1","1993-10-09","Werder Bremen","Dortmund",4,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Bochum","Wuppertaler",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","CZ Jena","Meppen",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Hannover","F Koln",0,2,"A",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Hansa Rostock","Chemnitz",2,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Mainz","Hertha",1,1,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Munich 1860","St Pauli",1,0,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","RW Essen","Homburg",3,3,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Saarbrucken","Uerdingen",2,1,"H",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Bundesliga 2","1993/94","D2.csv","D2","1993-10-09","Stuttgarter K","Wolfsburg",0,0,"D",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
